0,0,0
78,1,0
215,2,0
273,3,0
294,4,0
333,5,0
423,6,0
561,7,0
586,8,0
730,9,0
742,10,0
817,11,0
905,12,0
918,13,0
921,14,0
1113,15,0
1133,16,0
1141,17,0
1193,18,0
1367,19,0
1452,20,0
1573,21,0
1707,22,0
1893,23,0
1995,24,0
2040,25,0
2086,26,0
2337,27,0
2383,28,0
2431,29,0
2432,30,0
2505,31,0
2791,32,0
3063,33,0
3073,34,0
3193,35,0
3497,36,0
3514,37,0
3547,38,0
3585,39,0
3680,40,0
3869,41,0
3989,42,0
4146,43,0
4415,44,0
4459,45,0
4498,46,0
4533,47,0
4534,48,0
4539,49,0
4559,50,0
4574,51,0
4639,52,0
4804,53,0
4928,54,0
4987,55,0
25,56,1
289,57,1
305,58,1
473,59,1
799,60,1
931,61,1
1215,62,1
1318,63,1
1330,64,1
1394,27,1
1439,36,14
1457,4,23
1800,19,28
1810,50,40
1989,3,53
2215,49,81
2261,17,99
2294,26,108
2415,32,111
2418,2,122
2419,12,125
2434,27,129
2435,59,145
2535,53,147
2570,51,148
2599,47,151
2827,9,163
2853,11,164
2932,60,173
3237,38,175
3242,12,181
3281,4,188
3634,3,189
3698,7,193
3745,18,206
3791,26,207
3950,59,247
4101,43,260
4157,38,283
4256,54,283
4314,48,299
4337,2,326
4406,60,353
4487,43,363
4500,37,368
4544,49,400
4652,20,414
4695,7,430
4753,11,433
4853,36,434
4867,30,439
4,58,451
171,57,453
403,35,462
818,21,465
916,53,474
930,18,488
1218,15,495
1306,33,505
1333,18,512
1338,48,521
1497,53,530
1701,16,542
1896,28,557
1942,44,563
1979,22,575
1988,23,593
1997,52,593
2083,29,604
2194,45,609
2217,54,625
2260,8,627
2286,61,631
2380,22,635
2556,62,652
2651,1,668
2688,49,671
2704,6,681
2730,40,688
2872,41,699
2917,43,707
2940,28,744
3054,6,746
3107,39,755
3155,22,762
3161,31,773
3202,20,777
3309,25,787
3328,7,794
3347,0,796
3407,56,799
3440,55,801
3467,5,806
3697,8,815
4116,42,827
4168,45,853
4735,16,854
4825,34,858
4899,41,859
4977,9,862
101,48,881
219,63,895
292,11,896
555,13,898
569,17,902
1016,14,905
1022,47,912
1051,60,916
1052,35,918
1239,46,923
1275,23,926
1332,26,937
1392,64,937
1562,10,951
1615,12,951
1746,61,957
1747,56,967
1878,50,968
2221,8,974
2724,15,977
2858,29,977
2896,21,989
2960,24,995
3146,6,1008
3206,19,1008
3287,59,1022
3454,24,1037
3646,27,1040
3757,31,1049
3781,49,1060
3824,32,1068
3943,29,1072
4038,34,1085
4304,58,1087
4308,9,1088
4338,54,1099
4460,33,1101
4469,26,1110
4471,51,1112
4517,16,1116
4994,47,1132
2,4,1139
96,3,1157
169,38,1157
234,30,1160
304,37,1175
321,50,1181
377,35,1185
544,14,1187
551,5,1188
626,44,1190
662,38,1192
664,53,1192
679,28,1214
740,23,1215
756,0,1218
776,2,1230
844,58,1236
881,23,1237
914,18,1267
956,57,1271
1007,64,1281
1030,63,1295
1195,13,1296
1495,41,1306
1535,57,1306
1554,22,1315
1657,43,1325
1664,47,1341
1710,19,1349
1773,36,1349
1960,53,1357
2273,14,1363
2276,61,1367
2290,7,1381
2564,55,1382
2590,10,1413
2627,34,1417
2703,62,1418
2755,42,1425
2894,18,1434
2920,45,1437
2921,1,1438
2988,40,1459
3070,56,1483
3160,30,1499
3207,50,1499
3365,14,1510
3480,56,1514
3555,4,1518
3777,23,1520
3932,52,1538
4149,56,1565
4230,36,1566
4364,25,1571
4443,16,1574
4591,37,1580
4676,53,1596
4911,30,1602
4969,17,1604
36,31,1608
88,19,1620
158,39,1628
255,41,1634
533,47,1666
728,26,1680
845,16,1683
919,60,1694
965,8,1709
1207,12,1723
1486,29,1741
1571,20,1746
1632,15,1747
1638,27,1747
1704,30,1762
1774,28,1766
1860,34,1776
1864,40,1781
2010,11,1785
2209,24,1793
2321,33,1802
2369,55,1834
2394,48,1844
2429,4,1861
2526,9,1872
2546,5,1876
2800,46,1877
2841,63,1879
2971,61,1898
3055,49,1920
3148,10,1921
3323,58,1924
3381,6,1930
3446,62,1930
3640,32,1951
3724,1,1967
3729,21,1974
3792,44,1976
3795,35,1978
3874,38,1986
3900,11,1989
4306,25,1989
4323,17,1996
4326,15,1999
4479,59,1999
4637,14,2006
4668,62,2017
4697,15,2029
4716,0,2038
4724,58,2041
4737,12,2048
4873,51,2050
186,30,2067
290,54,2076
