1,0,0
5,1,0
11,2,0
49,3,0
111,4,0
114,5,0
124,6,0
184,3,175
185,5,217
339,4,452
367,5,469
427,3,529
439,2,800
640,0,884
887,3,947
1098,1,979
1203,6,993
1245,5,1016
1434,5,1094
1579,4,1200
1644,1,1242
1662,3,1303
1796,3,1312
1975,0,1472
2062,2,1477
2434,6,1530
2710,2,1537
2839,3,1559
2847,5,1592
2997,6,1621
3042,1,1624
3195,4,1841
3331,3,2061
3467,2,2066
3524,5,2104
3619,0,2282
3728,6,2317
3848,1,2465
3865,6,2612
3961,4,2719
4122,1,2755
4232,5,2758
4284,3,2857
4406,3,2860
4502,2,2981
4568,2,3034
4573,0,3089
4744,4,3138
4769,4,3156
4828,5,3231
5190,6,3455
5229,0,3567
5311,4,3689
5318,1,3751
5324,3,3824
5423,2,3854
5677,3,3899
5704,5,4092
5717,6,4262
5781,0,4361
5841,3,4415
6065,5,4501
6266,4,4585
6343,1,4681
6572,3,4727
6630,6,4767
6711,1,4793
6902,2,4810
6942,3,4955
6987,2,4995
7001,4,5194
7061,0,5220
7207,4,5283
7625,1,5357
7765,6,5359
7882,5,5469
8001,2,5581
8012,6,5652
8072,1,5674
8151,4,5863
8179,3,5908
8435,0,5916
8685,5,5922
8690,6,5958
8817,0,6121
8852,5,6186
9017,1,6219
9207,2,6295
9226,4,6296
9282,6,6329
9350,1,6403
9543,1,6416
9633,6,6470
9682,0,6477
9850,3,6642
9964,6,6663
9994,4,6672
10000,1,6796
10075,1,6858
10125,5,7015
10132,2,7098
10133,0,7209
10247,2,7217
10307,6,7218
10382,2,7221
10413,1,7325
10455,3,7488
10478,4,7583
10680,1,7663
10735,1,7708
10824,2,7755
10970,3,7756
11068,3,7789
11207,6,7823
11281,5,8001
11489,0,8062
11615,5,8078
11734,1,8092
11837,5,8243
11868,2,8350
11932,4,8456
11963,6,8535
12140,6,8560
12163,3,8660
12193,0,8853
12373,1,8930
12508,3,8997
12573,6,9035
12754,3,9064
12814,5,9118
12838,2,9127
12861,4,9416
12886,1,9421
12965,0,9526
13203,3,9541
13405,0,9558
13477,0,9635
13889,2,9757
14040,6,9789
14107,1,10030
14278,5,10107
14364,0,10347
14650,4,10366
14652,3,10520
14678,6,10640
14745,2,10680
14931,2,10694
15236,6,10733
15369,1,10740
15498,2,10798
15537,4,10912
15736,6,10947
15838,5,10967
15867,1,11172
16061,0,11187
16201,3,11202
16211,6,11215
16345,0,11455
16431,4,11559
16440,0,11737
16451,2,11741
16486,1,11825
16563,5,11840
16596,2,11975
16662,3,12028
16806,5,12062
16949,6,12127
17015,6,12128
17053,4,12151
17123,0,12348
17198,6,12351
17327,6,12420
17393,4,12542
17430,1,12551
17685,5,12651
17810,2,12706
18131,6,12727
18142,0,12799
18384,3,12913
18437,0,12933
18703,5,12935
18925,4,12939
18943,6,13041
19105,0,13393
19227,1,13409
19256,4,13426
19340,2,13433
19403,6,13545
19407,1,13552
19553,4,13570
19731,2,13697
19936,3,13701
20023,0,13774
20040,6,13777
20100,5,13878
20153,1,14111
20200,0,14170
20361,2,14210
20419,3,14425
20482,5,14444
20510,4,14464
20521,3,14533
20753,4,14606
20806,4,14612
20869,6,14664
21195,5,14884
21534,0,14907
21717,6,14913
21724,1,14956
21747,2,14962
22130,1,15075
22142,5,15146
22227,6,15198
22666,4,15205
22703,3,15251
23103,2,15417
23111,5,15495
23166,2,15539
23209,6,15687
23289,0,15766
23297,1,15805
23507,3,15817
23761,0,15917
23764,5,16041
23823,4,16070
23828,5,16089
23994,6,16096
24075,2,16123
24090,1,16230
24179,3,16436
24262,1,16440
24358,2,16492
24477,1,16594
24481,0,16608
24499,0,16614
24530,6,16825
24542,4,16862
24750,5,16867
24882,0,17072
24888,3,17074
24965,5,17119
24981,6,17253
25034,3,17266
25113,2,17386
25124,1,17562
25285,4,17648
25302,5,17796
25418,0,17848
25474,6,17862
25638,2,17930
25756,1,17947
25785,3,18100
25792,3,18177
25991,1,18187
26062,4,18273
26254,0,18420
26289,5,18586
26392,2,18632
26393,6,18712
26540,1,18791
26558,5,18927
26591,4,18993
26703,4,19078
26782,3,19117
26790,1,19202
26831,0,19306
26914,1,19376
27053,2,19456
27183,6,19528
27229,4,19534
27323,0,19566
27333,5,19728
27354,0,19737
27469,0,19864
27491,3,19925
27683,6,20054
27709,1,20167
27747,3,20304
27850,2,20378
27967,0,20383
27984,3,20403
28036,5,20451
28404,4,20490
28449,1,20520
28475,1,20758
28562,0,20917
28835,6,21039
28962,1,21102
29009,5,21156
29034,6,21180
29120,2,21267
29173,4,21278
29215,3,21301
29251,2,21448
29554,6,21458
29580,4,21632
29687,1,21682
29693,5,21755
29919,6,21831
30027,0,21891
30066,6,21967
30428,2,22218
30567,3,22264
30611,3,22400
30857,0,22405
31258,1,22410
31314,4,22462
31354,1,22613
31376,3,22614
31382,5,22692
31479,4,22729
31794,6,22784
31856,1,22787
31923,2,22835
31980,2,22854
32102,1,22914
32110,2,23024
32164,4,23047
32176,6,23152
32181,3,23161
32611,0,23182
32728,6,23201
32738,1,23409
32887,2,23450
32989,1,23585
33015,6,23613
33016,5,23616
33110,6,23774
33149,4,23785
33158,1,23896
33167,3,23925
33189,5,24073
33263,0,24163
33319,4,24273
33346,0,24351
33488,2,24378
33602,1,24437
33702,1,24484
33805,6,24605
33818,4,24623
33890,2,24654
34035,4,24664
34320,6,24667
34436,3,24795
34455,2,24875
34483,5,25026
34500,3,25092
34607,0,25175
34635,2,25204
34804,6,25329
34924,1,25337
35139,4,25404
35180,3,25415
35399,1,25433
35448,5,25436
35621,4,25437
35684,6,25450
35744,5,25821
35768,0,25899
35776,3,25930
35913,2,25979
36087,1,26012
36151,0,26128
36180,4,26142
36194,2,26189
36231,4,26335
36453,6,26406
36496,5,26578
36558,4,26643
36702,6,26686
37038,3,26766
37192,2,26768
37215,1,26858
37794,2,26872
37827,2,26937
37829,5,27073
37879,0,27088
38101,2,27094
38273,4,27107
38614,5,27417
38940,6,27426
39012,0,27472
39018,1,27492
39053,1,27588
39200,3,27637
39290,0,27722
39360,2,27778
39427,0,27786
39459,4,27855
39476,6,27874
39519,4,27992
39524,0,28034
39538,0,28064
39676,3,28255
39790,2,28286
39906,5,28344
40065,5,28440
40207,1,28453
40273,0,28455
40354,6,28459
40510,5,28545
40691,2,28716
40700,6,28752
40843,4,28787
40844,6,28852
40941,0,28878
40944,3,28925
41151,1,28942
41203,4,29102
41289,1,29192
41313,0,29211
41637,0,29387
42107,6,29447
42207,5,29500
42385,2,29561
42529,3,29715
42927,5,29734
42945,4,29861
42949,4,29898
42958,1,29960
43079,6,30004
43163,5,30047
43322,0,30053
43379,3,30154
43694,4,30167
43697,1,30189
43709,2,30232
43721,1,30404
43780,0,30538
43798,4,30650
43817,1,30653
43902,2,30781
43916,6,30895
43944,3,30923
43990,0,30951
43994,6,30967
44054,5,30980
44153,5,31209
44221,1,31262
44315,4,31268
44628,6,31273
44739,5,31302
44742,3,31343
44967,6,31352
44987,3,31415
52,2,31448
329,4,31698
531,1,31713
572,4,31843
850,0,31889
1007,6,31963
1062,3,32052
1132,1,32145
1161,3,32176
1177,5,32290
1295,2,32370
1426,5,32408
1477,0,32432
1646,4,32481
1840,2,32490
1858,5,32625
1879,1,32852
1939,6,32852
2002,0,32940
2084,4,33005
2119,3,33102
2162,5,33169
2361,1,33313
2571,1,33352
2635,2,33400
2917,3,33663
2996,2,33727
3123,1,33764
3261,4,33769
3292,0,33792
3432,6,33800
3555,2,33862
3558,2,34007
3564,4,34099
3579,5,34154
3580,2,34348
3617,3,34351
3761,0,34407
3791,4,34478
3818,2,34509
3857,6,34539
3919,5,34564
3977,1,34625
4040,0,34690
4108,1,34854
4296,4,34888
4487,1,34951
4509,1,34990
4542,3,35006
4549,5,35051
4706,0,35083
4714,1,35142
4753,6,35300
4761,2,35351
4849,4,35405
4873,3,35801
