201,0,0
331,1,0
361,2,0
393,3,0
409,4,0
418,5,0
422,6,0
537,7,0
554,8,0
557,9,0
833,10,0
1221,11,0
1231,12,0
1322,13,0
1668,14,0
1762,15,0
1873,16,0
2097,17,0
2126,18,0
2138,19,0
2165,20,0
2193,21,0
2354,22,0
2529,23,0
2541,24,0
2558,25,0
2844,26,0
3020,27,0
3202,28,0
3208,29,0
3246,30,0
3281,31,0
3392,32,0
3459,31,31
3583,32,64
3659,7,98
3984,9,103
4247,32,111
4293,19,133
4336,8,137
4644,0,154
4658,13,159
5105,0,160
5142,7,169
5168,5,184
5212,28,194
5226,4,222
5256,26,266
5513,20,288
5595,19,310
5602,29,315
5733,16,340
5832,15,413
5870,25,432
5872,2,433
6107,21,435
6508,31,466
6645,16,501
6857,28,506
7065,30,517
7219,3,528
7412,7,539
7488,28,539
7531,17,545
7603,22,547
7608,2,554
7663,11,573
7715,23,593
8085,27,607
8236,21,614
8388,13,630
8441,3,633
8674,8,656
8700,12,674
8959,6,688
9076,20,692
9152,11,698
9396,10,710
9441,18,726
9537,29,726
9704,24,730
10034,7,738
10133,32,748
10209,5,779
10292,9,828
10440,26,837
10541,23,847
10653,1,858
10850,13,963
10961,30,967
11013,14,970
11053,1,975
11234,30,1014
11250,4,1020
11271,0,1047
11319,19,1081
11622,31,1125
11642,24,1182
11662,25,1209
11696,17,1217
11715,9,1219
11752,28,1224
11796,10,1226
11801,27,1249
11805,16,1278
12027,26,1284
12037,6,1304
12197,28,1311
12215,19,1324
12228,15,1384
12282,5,1395
12283,6,1400
12291,3,1412
12365,18,1412
12388,4,1413
12634,29,1414
12704,28,1418
12733,2,1445
12806,20,1467
12866,22,1479
12885,3,1495
12971,15,1508
13009,8,1512
13048,20,1535
13052,7,1577
13203,21,1599
13230,0,1617
13240,0,1635
13349,32,1637
13454,7,1645
13547,12,1651
13623,26,1667
13697,23,1676
13725,11,1688
13940,13,1719
13943,25,1725
14044,30,1761
14152,10,1794
14217,19,1835
14380,7,1840
14444,18,1843
14494,29,1846
14520,1,1851
14621,22,1874
14750,8,1889
14901,31,1893
14905,1,1915
14962,14,1936
49,16,1946
153,6,1950
156,4,1951
272,23,1951
300,9,1961
304,29,1967
411,0,2015
683,10,2032
710,5,2033
861,24,2049
881,15,2057
899,2,2070
1114,32,2091
1216,26,2092
1250,32,2110
1277,25,2124
1516,27,2144
1566,28,2151
1567,32,2161
1571,1,2163
1600,11,2185
1671,17,2190
1848,31,2200
1907,26,2236
1936,20,2238
2037,22,2261
2252,30,2265
2270,7,2307
2378,0,2331
2490,21,2331
2491,27,2345
2543,14,2355
2814,32,2357
2961,2,2362
3033,2,2368
3057,7,2371
3088,17,2409
3184,19,2430
3317,3,2448
3380,12,2452
3484,4,2453
3547,25,2467
3618,10,2512
3709,11,2512
3740,10,2521
3904,18,2522
3938,6,2549
4035,9,2553
4212,11,2588
4246,8,2653
4310,28,2678
4393,13,2710
4438,5,2713
4478,3,2745
4543,15,2752
4844,23,2752
4953,20,2775
5059,8,2807
5082,16,2812
5186,0,2820
5194,8,2861
5267,2,2885
5293,10,2906
5343,11,2918
5585,29,2936
5609,12,2942
5629,19,2946
5635,27,2994
5692,24,3027
5805,32,3035
5897,1,3073
6198,24,3100
6280,30,3105
6454,23,3155
6516,18,3160
6576,2,3167
6668,31,3179
7018,0,3198
7126,22,3214
7132,1,3220
7352,26,3228
7513,24,3236
7683,13,3251
7690,21,3251
